age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,cluster
10,7,2,1,0,273,1,0,2,11,8,168,1,0,0,3,0,3
15,4,1,2,0,822,0,0,0,6,1,400,1,0,0,3,0,0
15,0,2,2,0,483,0,0,0,25,4,91,0,0,0,3,0,0
37,2,0,2,0,1997,0,0,0,16,9,87,1,83,3,0,0,101
32,4,1,2,0,512,1,0,0,6,8,81,3,221,19,1,0,101
13,7,2,1,0,950,0,1,0,1,3,109,0,0,0,3,0,100
39,1,1,1,0,2189,1,0,1,17,8,21,1,0,0,3,0,3
17,7,1,1,0,823,1,0,0,13,8,343,0,0,0,3,1,102
9,8,2,2,0,522,0,0,0,16,8,377,0,213,10,1,1,101
35,0,1,1,0,536,1,0,0,17,8,385,0,0,0,3,1,102
11,7,2,1,0,257,1,0,0,17,8,194,0,0,0,3,0,3
1,8,2,3,0,3195,0,0,0,3,8,75,5,0,0,3,0,0
25,2,2,2,0,3192,0,0,0,20,9,187,2,0,0,3,0,0
10,8,2,2,0,1215,1,0,2,26,8,123,0,0,0,3,0,3
53,5,1,2,0,2482,0,0,0,4,3,528,1,0,0,3,0,102
12,1,1,0,0,225,0,0,0,9,5,126,5,0,0,3,0,0
16,7,1,1,0,490,1,0,0,11,8,375,0,308,1,0,0,101
24,0,0,1,0,1516,1,0,2,13,8,211,0,0,0,3,0,3
7,0,2,1,0,2089,0,0,0,3,6,134,0,0,0,3,1,102
15,9,1,2,0,3432,0,0,0,29,9,105,0,70,3,0,0,101
15,1,1,0,0,693,1,0,2,11,8,170,1,0,0,3,0,3
15,1,1,1,0,526,1,0,0,13,8,330,1,309,2,0,0,101
25,4,1,0,0,3443,1,0,2,18,8,112,1,0,0,3,0,3
54,5,0,2,0,884,0,0,0,11,5,192,2,0,0,3,0,100
32,9,1,1,0,3544,1,0,0,5,1,274,2,0,0,3,0,0
18,4,1,0,0,3658,0,0,2,8,6,927,0,0,0,3,0,102
35,11,1,3,0,1029,0,0,1,27,4,72,1,0,0,3,0,0
19,9,0,1,0,562,0,0,0,20,5,189,0,0,0,3,0,0
11,4,1,2,0,617,0,0,0,28,5,223,3,0,0,3,0,0
40,1,1,3,0,3208,1,0,2,22,8,315,3,0,0,3,0,3
14,0,1,1,0,483,0,0,0,24,5,207,0,0,0,3,0,0
20,7,0,1,0,536,0,0,0,7,10,76,0,27,1,1,0,101
19,1,1,3,0,1202,1,0,0,16,0,360,0,111,3,0,0,101
19,3,1,0,0,483,0,0,0,28,1,15,11,0,0,3,0,100
28,7,1,1,0,2013,1,0,2,13,8,378,3,0,0,3,0,3
16,4,1,1,0,1540,1,1,2,1,6,134,3,0,0,3,0,100
24,7,1,1,0,3490,1,0,0,14,8,393,0,312,3,1,0,101
6,8,2,1,0,2669,0,0,0,12,4,106,1,0,0,3,1,102
26,9,1,3,1,200,1,1,1,5,8,147,3,0,0,3,0,103
16,9,2,1,0,956,1,0,0,28,5,535,7,0,0,3,0,100
35,2,1,1,0,377,1,0,2,8,8,99,2,0,0,3,0,3
26,1,1,1,0,626,1,0,2,4,8,245,1,0,0,3,0,3
14,0,1,1,0,483,1,0,2,19,8,461,1,0,0,3,0,3
16,1,2,1,0,857,1,0,0,19,0,53,0,0,0,3,0,0
21,1,1,2,0,682,1,0,0,15,0,164,0,0,0,3,0,0
27,10,0,0,0,889,1,0,0,16,0,194,0,0,0,3,0,0
33,9,1,2,0,2110,1,1,2,16,6,392,2,0,0,3,0,100
14,9,1,1,0,1757,1,0,2,20,8,187,1,0,0,3,0,3
33,9,1,1,0,678,1,1,0,16,3,86,0,0,0,3,1,102
16,9,1,1,0,483,0,0,0,8,5,621,0,0,0,3,0,0
37,0,1,2,0,542,1,0,0,10,8,49,0,258,1,0,0,101
16,4,2,1,0,1005,0,0,2,12,1,7,0,0,0,3,0,0
16,4,1,1,0,539,1,0,0,19,9,309,2,144,1,0,0,101
12,6,1,1,0,2022,1,0,0,12,0,156,3,0,0,3,0,0
34,4,1,2,0,1575,0,0,2,17,6,41,0,0,0,3,0,3
19,1,1,1,0,2174,1,0,0,9,5,212,0,0,0,3,0,0
21,4,1,2,0,483,1,1,0,16,5,299,0,0,0,3,0,100
23,8,2,1,0,1075,1,0,2,17,11,20,0,72,2,2,0,101
41,10,0,1,0,2578,0,0,1,2,3,249,0,0,0,3,0,0
26,7,1,1,0,188,1,0,0,4,8,826,0,0,0,3,1,102
22,9,1,2,0,760,0,0,0,20,1,53,6,0,0,3,0,100
15,10,1,2,0,2726,0,0,0,17,1,96,5,0,0,3,0,0
22,1,1,1,0,3441,1,0,2,14,8,345,0,0,0,3,0,3
36,2,1,1,0,535,1,0,2,14,8,42,2,0,0,3,0,3
32,0,2,1,0,812,1,0,2,27,8,22,0,0,0,3,0,3
34,9,1,1,0,2467,1,0,0,17,9,75,1,0,0,3,0,3
12,4,2,2,0,1177,0,0,0,9,1,177,2,67,2,2,1,102
15,4,0,2,0,484,1,0,0,4,3,24,7,222,1,1,0,101
41,1,1,0,0,1376,0,0,0,10,1,137,7,0,0,3,0,100
19,0,2,2,0,44,1,0,2,20,8,479,0,0,0,3,0,3
30,2,1,0,0,868,0,1,0,26,1,183,4,0,0,3,0,100
17,9,2,2,0,1150,1,0,0,27,5,175,17,0,0,3,0,100
25,1,1,0,0,411,1,0,2,7,8,465,0,0,0,3,0,3
24,9,0,1,0,483,1,0,2,29,8,113,5,0,0,3,0,3
27,4,1,2,0,642,0,0,0,9,9,180,1,155,1,2,1,102
12,9,1,1,0,876,0,0,0,21,1,214,12,0,0,3,0,100
23,10,2,1,0,797,1,0,1,13,8,26,4,0,0,3,0,3
22,9,1,1,0,2994,0,0,0,19,9,288,0,0,0,3,0,0
33,0,1,2,0,1815,1,0,1,22,5,183,0,0,0,3,0,3
21,8,2,3,0,547,0,0,0,11,9,364,1,63,1,0,0,101
15,4,1,1,0,662,1,0,0,17,8,35,1,0,0,3,0,3
29,0,2,2,0,660,0,0,1,4,3,15,5,0,0,3,0,0
14,9,1,1,0,253,1,1,0,14,0,299,0,269,1,0,0,101
42,3,1,0,0,693,0,0,0,25,3,477,1,150,1,0,0,101
23,3,1,1,0,483,1,0,1,27,5,39,1,0,0,3,0,3
5,8,2,2,0,989,0,0,0,7,6,541,0,0,0,3,0,0
19,4,0,2,0,723,1,0,2,29,8,124,0,0,0,3,0,3
56,5,1,2,0,3270,0,0,0,13,1,231,1,0,0,3,0,100
30,7,2,0,0,362,0,0,0,12,8,73,1,0,0,3,0,0
36,9,2,3,0,929,1,0,2,4,8,717,1,0,0,3,0,102
32,9,1,1,0,503,1,0,0,8,5,93,0,0,0,3,0,0
6,0,2,1,0,1386,1,1,0,14,8,189,0,0,0,3,0,100
29,0,1,1,0,1198,1,1,0,4,1,193,1,0,0,3,0,100
20,0,2,1,0,744,0,0,0,2,3,313,1,141,6,0,1,101
16,4,2,2,0,483,1,0,2,20,8,309,0,0,0,3,0,3
24,1,1,1,0,358,1,0,0,14,5,229,2,0,0,3,0,0
22,1,1,0,0,350,1,1,2,16,6,57,0,0,0,3,0,100
20,4,1,2,0,3201,1,1,0,16,0,690,0,110,2,0,0,101
16,9,2,1,0,2446,0,0,0,27,1,62,0,60,2,0,0,101
24,1,2,0,0,396,1,0,0,5,8,202,0,0,0,3,0,3
35,2,1,1,0,644,1,0,0,6,8,268,1,0,0,3,0,3
11,1,1,1,0,795,1,1,2,6,8,142,0,0,0,3,0,100
9,7,2,1,0,483,1,0,2,6,8,386,6,0,0,3,0,100
31,4,1,2,0,3318,1,0,1,16,9,178,0,0,0,3,0,3
26,4,1,2,0,483,0,0,0,19,1,120,1,0,0,3,0,0
27,4,2,2,0,1776,0,0,0,27,8,140,2,0,0,3,0,0
11,4,2,2,0,747,0,0,0,23,1,128,1,59,1,2,1,102
13,10,2,0,0,888,0,0,0,3,3,711,0,0,0,3,1,102
28,4,1,2,0,2982,1,1,2,18,8,132,1,0,0,3,0,100
23,1,1,1,0,36,1,1,0,5,8,204,1,0,0,3,0,100
33,4,1,2,0,3538,1,0,2,4,8,334,0,0,0,3,0,3
16,3,1,1,0,483,1,0,2,29,10,152,0,0,0,3,1,102
9,9,2,1,0,2372,1,0,2,27,8,295,0,0,0,3,0,3
37,0,0,1,0,2090,0,0,0,27,1,153,1,58,8,0,1,101
13,9,2,1,0,492,0,0,0,6,5,165,1,0,0,3,0,0
17,0,1,1,0,1825,0,0,2,17,6,207,11,0,0,3,0,100
35,0,1,1,0,726,1,1,2,5,8,195,1,0,0,3,0,100
19,4,1,0,0,2138,0,0,2,10,6,437,0,0,0,3,0,3
49,5,1,3,0,2422,0,0,1,13,11,277,2,57,9,2,1,102
20,1,1,0,0,1038,1,0,0,5,3,425,2,0,0,3,0,0
20,9,2,1,0,855,1,0,0,10,5,402,0,0,0,3,0,0
11,4,1,1,0,629,1,1,2,6,8,374,1,0,0,3,0,100
21,3,1,1,0,2948,1,0,0,18,9,192,1,131,3,0,0,101
4,9,2,1,0,1354,1,0,0,19,0,292,1,0,0,3,0,0
16,0,1,1,0,729,1,1,2,11,8,1051,4,0,0,3,0,100
35,9,1,1,0,953,1,1,2,19,6,323,0,0,0,3,0,100
42,3,1,0,0,693,0,0,0,20,1,404,0,0,0,3,0,0
38,1,1,3,0,1145,1,0,2,19,6,107,1,0,0,3,0,3
41,0,1,1,1,367,0,0,0,6,1,142,1,0,0,3,0,103
32,9,2,2,0,483,1,0,2,7,8,391,1,0,0,3,0,3
25,4,2,2,0,1251,0,0,1,17,8,50,8,0,0,3,0,100
12,1,2,1,0,1822,1,0,0,19,9,737,3,0,0,3,0,102
19,9,2,1,0,1904,1,0,0,8,0,119,4,268,3,1,0,101
20,1,2,1,0,810,1,0,0,10,8,743,3,300,1,1,0,101
22,4,2,2,0,483,0,0,0,5,1,631,5,0,0,3,1,102
37,3,0,2,0,3356,1,0,2,5,8,404,2,0,0,3,0,3
32,4,1,2,0,590,1,0,2,11,8,885,4,0,0,3,0,102
26,9,1,1,0,1041,1,0,2,29,8,609,1,0,0,3,0,3
32,2,1,0,0,782,1,0,0,7,8,97,0,290,2,1,0,101
19,7,1,0,0,535,1,0,2,6,8,357,0,0,0,3,0,3
11,1,1,1,0,143,0,1,0,7,5,525,1,0,0,3,0,100
19,10,0,1,0,557,1,0,0,5,3,118,0,230,1,0,0,101
41,3,1,1,0,483,0,0,1,2,3,701,0,64,4,0,0,101
33,9,2,2,0,800,0,0,0,3,8,6,2,0,0,3,0,0
41,7,1,1,0,591,0,0,0,10,1,118,3,0,0,3,0,0
9,0,2,1,0,1714,0,0,0,11,0,337,0,197,9,1,0,101
19,9,2,1,0,483,0,0,0,3,1,67,1,0,0,3,0,0
25,7,1,1,0,1630,0,0,0,27,5,305,1,0,0,3,0,0
36,0,1,1,0,483,1,1,0,22,5,115,0,0,0,3,0,100
35,7,1,0,0,532,0,0,2,27,8,150,0,0,0,3,0,3
10,0,2,1,0,3084,0,0,1,11,8,358,0,142,5,2,1,102
13,0,2,1,0,561,1,0,0,10,8,358,0,321,1,1,0,101
11,3,2,2,0,935,0,0,0,12,1,124,1,0,0,3,0,0
27,9,1,1,0,878,1,0,0,16,0,264,3,0,0,3,0,0
26,1,1,0,0,491,0,0,0,27,4,528,0,0,0,3,0,0
12,9,2,1,0,537,0,0,0,10,1,192,1,0,0,3,0,0
6,0,2,1,0,772,1,0,0,14,8,78,2,319,4,0,0,101
24,10,0,1,0,2500,0,0,0,7,5,90,1,0,0,3,0,0
33,4,1,2,0,2157,0,0,1,30,5,249,4,0,0,3,0,0
39,4,1,2,0,1951,0,0,0,3,1,632,0,0,0,3,1,102
31,4,1,2,0,1529,1,1,0,11,4,241,1,56,2,2,1,102
25,0,1,2,0,2118,1,0,2,6,8,242,6,0,0,3,0,100
26,9,1,1,0,321,0,0,0,27,4,677,1,203,3,0,0,101
14,9,1,2,0,483,1,0,0,1,6,147,0,0,0,3,0,0
18,1,1,1,0,483,1,0,0,16,9,271,1,95,1,0,0,101
15,9,1,1,0,650,1,0,2,25,8,236,1,0,0,3,0,3
15,0,1,2,0,483,1,1,0,3,3,109,4,63,2,1,0,100
43,5,1,1,0,1049,0,0,0,3,1,217,0,0,0,3,1,102
24,7,1,0,0,2432,1,0,2,22,8,26,2,0,0,3,0,3
17,4,1,2,0,1482,0,0,0,12,1,354,0,0,0,3,0,0
30,9,0,2,0,566,0,1,0,18,1,241,5,0,0,3,0,100
17,1,0,1,0,535,1,0,2,29,8,571,0,0,0,3,0,3
10,9,1,1,0,1390,1,1,2,25,8,110,0,0,0,3,0,100
28,9,0,2,0,483,0,0,0,27,4,969,1,0,0,3,1,102
20,2,0,1,0,519,0,0,0,17,9,82,1,0,0,3,0,0
15,9,1,1,0,2690,0,0,0,11,1,437,3,0,0,3,1,102
14,7,2,1,0,923,0,1,0,24,5,133,1,0,0,3,0,100
24,1,1,0,1,880,1,0,2,15,8,249,3,0,0,3,0,103
12,9,2,1,0,1139,1,0,2,19,8,239,2,0,0,3,0,3
18,1,1,0,0,1651,1,0,2,1,6,141,0,0,0,3,0,3
26,9,2,1,0,775,1,0,0,7,8,343,1,309,1,0,0,101
9,0,1,1,0,1687,1,0,0,7,0,1047,2,0,0,3,1,102
20,1,2,3,0,1309,0,0,2,8,6,174,5,0,0,3,0,3
7,1,2,1,0,190,1,0,0,6,8,344,0,0,0,3,0,3
18,7,1,1,0,899,0,1,1,4,3,9,4,0,0,3,0,100
33,4,1,2,0,1227,0,0,2,7,8,259,4,0,0,3,0,3
18,0,2,2,0,2870,0,0,2,8,6,396,1,0,0,3,0,3
18,3,1,0,0,1012,0,0,0,27,0,149,2,0,0,3,0,0
14,0,1,1,0,483,1,0,0,15,5,521,3,0,0,3,0,0
35,0,1,1,0,1094,1,0,2,27,8,124,1,0,0,3,0,3
13,8,2,3,0,2330,0,0,0,17,2,178,1,0,0,3,0,0
19,9,1,3,0,671,0,0,0,0,10,236,0,72,2,2,1,102
10,10,1,1,0,215,0,1,0,20,5,297,0,0,0,3,0,100
13,1,0,1,0,869,1,0,2,11,8,218,2,0,0,3,0,3
21,4,1,2,0,706,0,0,0,19,1,412,1,0,0,3,0,0
13,4,1,1,0,2171,0,0,2,6,8,378,1,0,0,3,0,3
23,9,1,1,0,743,0,1,2,4,6,220,0,0,0,3,0,100
14,9,0,1,0,501,0,0,1,18,9,18,0,138,1,0,0,101
10,7,2,1,0,763,1,0,2,27,8,199,0,0,0,3,0,3
37,2,0,0,0,512,0,0,2,15,6,497,0,0,0,3,0,3
15,9,2,2,0,551,0,0,0,13,1,94,1,0,0,3,0,0
19,4,1,1,0,691,0,0,0,13,10,181,2,367,7,3,0,101
36,4,0,2,0,3366,0,0,0,10,7,273,1,0,0,3,0,0
12,9,2,1,0,645,1,0,0,16,9,70,2,0,0,3,0,3
41,5,1,0,0,1549,0,0,2,18,6,782,0,0,0,3,1,102
43,4,1,2,0,3158,0,0,0,12,7,430,0,0,0,3,0,0
35,9,1,1,0,662,0,1,0,18,1,56,1,0,0,3,0,100
33,4,0,2,0,963,1,0,2,13,8,176,0,0,0,3,0,3
17,9,2,1,0,3397,0,0,0,17,9,115,0,0,0,3,0,0
25,9,1,1,0,2930,0,0,0,3,3,152,1,0,0,3,0,0
17,1,2,2,0,1462,1,0,0,19,0,34,1,300,1,0,0,101
13,1,1,1,0,685,1,0,2,26,8,424,1,0,0,3,0,3
24,1,1,1,0,1263,1,0,2,28,8,354,1,0,0,3,0,3
20,7,1,1,0,2489,0,0,0,27,11,280,1,148,1,2,1,102
40,0,1,3,0,483,1,0,0,16,9,217,0,147,2,0,0,101
26,1,1,1,1,91,1,0,2,7,8,170,0,0,0,3,0,103
12,1,1,0,0,1536,1,1,0,1,5,586,0,185,3,0,0,101
13,4,1,2,0,1991,1,1,0,17,5,102,0,0,0,3,0,100
29,7,1,1,0,1824,1,0,0,14,8,75,0,319,3,0,0,101
16,7,1,1,0,483,1,0,0,20,0,93,0,0,0,3,0,0
18,9,1,1,0,507,1,0,0,29,0,56,0,124,1,0,0,101
21,2,1,1,0,1592,0,1,0,20,9,203,1,0,0,3,0,100
27,10,0,0,1,282,1,1,2,0,5,90,0,0,0,3,0,103
42,1,1,0,0,2771,0,0,0,6,1,123,1,0,0,3,0,0
13,10,1,1,0,573,0,0,0,27,5,119,1,0,0,3,0,0
28,9,1,1,0,1398,0,0,0,4,1,980,1,0,0,3,1,102
33,4,1,2,0,2473,0,0,0,20,8,405,2,39,5,0,1,102
25,1,1,0,0,1293,1,0,1,6,8,172,11,0,0,3,0,100
24,7,0,1,0,3554,1,0,0,13,8,227,5,324,1,1,0,101
17,10,2,1,1,372,0,0,0,18,9,166,0,0,0,3,0,103
25,10,0,1,0,1895,1,0,0,18,9,85,0,0,0,3,0,3
60,5,0,1,0,2680,0,0,0,23,3,149,0,0,0,3,1,102
40,2,1,0,0,1949,0,0,2,5,6,170,1,0,0,3,0,3
40,1,1,1,0,1070,0,1,0,18,9,134,0,128,1,0,0,101
20,9,2,2,0,1926,0,0,2,8,6,322,0,0,0,3,0,3
31,9,1,1,0,657,1,1,0,20,9,68,0,0,0,3,0,100
13,9,2,2,0,869,0,0,0,3,1,147,0,0,0,3,0,0
2,8,2,1,0,550,1,0,2,18,8,385,0,0,0,3,0,3
38,0,1,1,0,835,1,0,2,4,8,104,1,0,0,3,0,3
40,2,1,2,0,846,1,0,0,29,4,166,0,0,0,3,0,0
36,2,1,1,0,1133,1,0,2,14,8,350,0,0,0,3,0,3
19,1,0,1,0,531,1,0,2,7,8,131,1,0,0,3,0,3
20,4,2,2,0,576,1,1,2,15,6,392,2,0,0,3,0,100
35,0,1,1,0,3533,0,0,0,8,3,162,1,57,1,2,1,102
35,3,1,1,0,1538,0,0,0,21,5,272,5,0,0,3,0,0
42,4,1,2,0,3596,0,1,2,4,6,262,0,0,0,3,0,100
33,9,1,1,0,1017,1,1,0,3,3,51,0,0,0,3,0,100
25,4,1,2,0,371,0,0,0,5,1,398,1,0,0,3,0,0
19,9,1,2,0,3359,0,0,0,0,6,173,0,0,0,3,0,0
17,9,1,1,0,3660,0,0,0,17,1,189,1,0,0,3,0,100
26,4,1,2,1,472,0,0,0,25,1,315,4,0,0,3,0,103
13,0,1,1,0,837,1,0,0,17,9,527,0,154,1,0,0,101
14,4,2,2,0,2225,0,0,0,9,9,96,1,0,0,3,0,0
27,9,1,3,0,2124,0,0,0,27,4,571,0,0,0,3,0,0
10,8,2,2,0,2844,0,0,1,29,10,175,1,0,0,3,0,3
16,4,1,2,0,1209,1,0,0,20,9,376,3,0,0,3,0,3
35,4,1,2,0,886,0,0,0,19,1,327,3,0,0,3,0,0
24,7,1,1,0,610,0,0,0,10,5,146,1,0,0,3,0,0
9,1,2,1,0,1031,0,0,0,2,3,562,1,0,0,3,0,0
36,4,0,1,0,175,1,0,2,25,8,288,1,0,0,3,0,3
26,2,0,1,0,359,1,0,2,1,6,64,5,0,0,3,0,3
30,1,2,0,0,878,1,0,2,11,8,192,2,0,0,3,0,3
23,3,1,1,0,1342,0,0,2,18,6,76,0,0,0,3,0,3
43,3,1,3,0,483,0,0,2,4,6,116,0,0,0,3,0,3
23,4,1,2,0,879,1,0,0,17,5,89,0,0,0,3,0,0
16,4,0,2,0,706,0,0,2,2,6,118,10,0,0,3,0,100
25,4,1,2,0,730,0,0,0,6,1,227,3,0,0,3,0,0
28,4,1,2,0,671,1,0,0,16,9,109,0,0,0,3,0,3
35,7,1,3,0,924,1,0,0,11,1,164,0,18,2,1,0,101
10,0,1,1,0,799,1,0,0,14,5,661,1,0,0,3,0,102
35,10,0,1,0,1067,0,0,0,18,9,558,0,0,0,3,1,102
10,1,1,1,0,855,1,0,0,13,8,8,8,295,1,0,0,101
17,4,2,2,0,1041,1,0,2,11,8,403,2,0,0,3,0,3
9,1,2,1,0,1677,1,1,2,20,8,448,0,0,0,3,0,100
21,3,1,2,0,558,1,0,2,19,8,330,1,0,0,3,0,3
14,1,0,3,1,264,1,1,2,22,8,454,1,0,0,3,0,103
64,5,0,2,0,483,0,0,1,11,9,224,0,0,0,3,1,102
9,2,1,2,0,621,0,0,0,14,5,446,4,0,0,3,1,102
8,8,2,1,0,623,0,0,0,21,5,126,0,0,0,3,0,0
42,2,1,3,1,259,1,1,0,3,1,65,7,0,0,3,0,103
40,4,1,2,0,728,1,0,0,6,8,243,1,242,2,0,0,101
28,3,1,0,0,613,0,0,0,21,1,232,3,0,0,3,0,0
29,1,1,1,0,869,1,0,2,6,8,120,1,0,0,3,0,3
33,0,0,1,0,504,0,0,0,22,5,51,16,0,0,3,0,100
15,4,2,2,0,697,0,0,1,19,1,39,8,0,0,3,0,100
24,9,2,3,0,3551,0,0,0,9,1,185,0,67,1,2,1,102
17,7,2,1,0,494,1,0,0,24,5,292,0,0,0,3,0,0
25,0,2,1,0,489,0,0,0,3,3,56,0,219,1,0,0,101
13,8,2,3,0,1120,0,0,0,2,3,90,0,0,0,3,0,0
42,4,0,1,0,633,0,0,0,5,1,158,3,0,0,3,0,0
17,4,2,2,0,545,1,0,0,19,0,211,2,0,0,3,1,102
15,6,1,2,0,1056,1,0,0,17,1,302,2,0,0,3,0,0
20,4,1,2,0,2913,0,0,0,20,1,934,5,0,0,3,0,102
35,7,1,0,0,1054,1,0,2,19,8,119,1,0,0,3,0,3
22,4,2,2,0,739,0,0,0,0,3,145,0,170,1,0,0,101
24,9,0,2,0,504,1,0,2,19,6,7,6,0,0,3,0,100
7,1,1,1,0,242,1,0,2,19,6,531,2,0,0,3,0,3
17,7,1,1,0,1492,1,0,0,19,0,93,1,0,0,3,0,0
25,4,2,2,0,1978,1,0,0,25,1,255,0,355,3,0,1,101
22,0,2,1,0,690,1,1,0,10,8,202,1,0,0,3,0,100
19,9,2,2,0,679,0,0,0,15,9,173,0,161,1,2,1,102
17,2,2,2,0,1781,1,0,0,5,8,98,0,130,12,1,0,101
9,4,2,1,0,1312,0,0,0,11,5,121,1,146,1,2,0,101
30,1,2,0,0,2124,1,0,2,3,6,405,0,0,0,3,0,3
19,4,1,2,0,84,1,0,0,17,9,202,1,0,0,3,0,3
31,0,2,1,0,775,0,0,0,27,6,450,0,0,0,3,1,102
12,1,1,1,0,3528,1,0,0,19,9,119,0,0,0,3,0,3
38,10,1,1,0,2428,1,0,2,14,8,174,1,0,0,3,0,3
17,1,1,1,0,844,1,0,2,11,8,361,1,0,0,3,0,3
8,9,2,1,0,2091,0,0,0,1,1,890,2,231,2,1,0,101
38,5,1,0,0,1323,0,0,2,4,6,138,1,0,0,3,0,3
28,9,1,3,0,1106,1,0,2,25,8,397,1,0,0,3,0,3
25,1,1,1,0,655,0,1,1,8,5,236,7,0,0,3,0,100
19,4,1,1,0,2668,1,0,2,19,8,166,0,0,0,3,0,3
19,10,2,2,0,1707,1,0,0,9,7,348,1,77,3,0,1,101
15,0,1,2,0,562,1,0,0,21,10,247,1,287,2,0,1,101
11,0,2,1,0,2158,0,0,0,7,5,200,0,52,2,0,0,101
12,9,2,1,0,638,1,0,0,24,8,155,3,314,5,0,0,101
7,11,2,1,0,486,0,0,0,6,5,134,0,0,0,3,0,0
13,4,2,2,0,773,1,0,0,14,8,46,0,0,0,3,0,3
18,9,1,2,0,489,1,0,0,26,4,98,0,346,1,0,0,101
26,7,0,1,0,3646,0,1,2,17,6,498,1,0,0,3,0,100
23,1,1,1,0,497,1,0,0,13,8,159,2,0,0,3,0,3
36,1,0,3,0,147,1,0,0,13,8,237,0,302,2,0,0,101
20,2,1,2,0,710,1,0,0,4,3,103,0,0,0,3,0,0
19,4,1,1,0,131,1,0,0,20,9,69,2,0,0,3,0,3
28,1,1,1,0,1203,0,0,0,7,1,61,1,0,0,3,0,0
36,0,1,1,0,2849,0,1,0,17,9,593,1,81,1,1,0,100
31,4,1,2,0,547,0,0,2,10,6,582,0,0,0,3,1,102
20,2,1,1,0,2548,1,0,2,27,8,164,2,0,0,3,0,3
41,5,1,1,0,2354,0,0,0,26,1,904,5,0,0,3,1,102
15,1,1,1,0,945,1,0,0,14,8,25,4,0,0,3,0,3
12,7,1,1,0,1117,1,0,0,14,8,67,4,0,0,3,0,3
40,5,1,0,0,483,1,0,2,15,6,202,3,0,0,3,0,3
33,2,1,2,0,749,1,0,2,29,8,54,0,0,0,3,0,3
28,0,1,1,0,608,0,0,2,17,6,985,0,0,0,3,1,102
34,3,1,2,0,526,0,0,0,29,5,30,1,0,0,3,0,0
40,5,1,2,0,2819,0,0,2,15,6,107,1,0,0,3,0,3
32,7,0,1,0,627,1,0,2,7,8,168,0,0,0,3,0,3
16,1,2,0,0,382,1,0,0,14,5,803,3,0,0,3,1,102
21,4,2,2,0,888,1,0,2,6,8,66,0,0,0,3,0,3
31,6,1,2,0,2261,1,0,2,12,8,96,0,0,0,3,0,3
20,4,2,2,0,3386,1,0,0,19,0,162,5,0,0,3,0,0
16,0,1,2,0,562,1,0,0,4,1,201,0,57,5,2,1,102
23,9,2,1,0,2616,0,0,0,30,5,611,2,0,0,3,0,0
30,0,1,1,0,1768,0,0,0,6,1,74,1,0,0,3,0,0
18,7,1,1,0,761,0,0,2,15,8,259,5,0,0,3,0,3
32,1,1,0,0,516,1,0,2,1,6,132,7,0,0,3,0,100
18,2,1,2,0,582,1,1,0,19,0,391,2,0,0,3,0,100
33,7,0,1,0,495,1,0,0,16,9,148,0,0,0,3,0,3
12,4,1,2,0,2920,0,0,0,13,1,212,1,0,0,3,0,0
37,1,1,1,0,517,1,1,0,13,5,95,2,0,0,3,0,100
57,5,1,1,0,3667,0,0,1,14,5,217,1,0,0,3,0,100
19,1,1,1,0,603,1,1,0,12,8,300,3,0,0,3,0,100
42,3,1,0,0,998,0,0,2,11,6,961,2,0,0,3,0,102
25,4,1,2,0,3608,0,0,0,19,9,50,1,0,0,3,0,0
32,1,1,0,0,3248,1,0,0,4,8,730,2,0,0,3,1,102
12,10,2,1,0,242,1,0,2,2,6,273,0,0,0,3,0,3
34,7,1,1,0,488,1,1,0,10,5,92,1,0,0,3,0,100
28,0,2,1,0,1233,1,1,0,5,0,340,2,211,3,0,0,101
28,10,1,1,0,2427,0,0,0,11,1,635,1,0,0,3,1,102
21,1,1,1,0,2685,1,1,2,4,6,162,1,0,0,3,0,100
9,4,2,2,0,493,0,0,0,8,3,15,2,0,0,3,0,0
39,3,1,0,0,1051,0,0,0,25,7,179,1,0,0,3,0,0
13,9,0,1,0,17,1,0,2,15,6,79,4,0,0,3,0,3
15,4,1,2,0,483,1,0,0,17,9,86,0,0,0,3,0,3
20,1,1,1,0,483,0,0,0,19,9,264,2,0,0,3,0,0
11,9,2,2,0,486,1,0,2,6,8,357,0,0,0,3,0,3
37,9,1,1,0,958,0,0,0,7,5,136,0,0,0,3,0,0
15,9,2,1,0,483,0,0,0,25,1,71,3,0,0,3,0,0
18,8,2,3,0,899,0,0,0,9,1,302,0,142,1,2,1,102
14,0,1,1,0,751,1,0,0,18,9,234,0,0,0,3,0,3
25,0,2,3,0,570,1,0,2,6,8,326,1,0,0,3,0,3
27,4,2,2,0,933,0,0,2,16,6,819,0,0,0,3,0,102
15,4,1,2,0,1101,0,0,0,11,1,839,4,0,0,3,0,102
25,9,1,2,0,3332,1,0,0,20,9,39,3,0,0,3,0,3
15,0,2,1,0,688,0,0,1,12,9,166,0,0,0,3,0,3
21,4,1,2,0,507,0,0,0,0,10,197,0,0,0,3,0,3
13,7,1,1,0,1504,1,1,0,5,0,228,0,0,0,3,0,100
19,9,2,1,0,287,1,0,0,12,1,950,5,0,0,3,1,102
33,1,1,1,0,767,1,1,0,26,1,25,7,0,0,3,0,100
6,0,1,1,0,397,1,0,0,14,8,215,0,0,0,3,0,3
