Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster
1,179,0,0,4,2837,0,2758,0,0,6,0,0,0,3,0,0,0,102
4,74,0,0,15,1916,952,4027,0,4,6,3,0,2,1,2,0,0,101
0,0,0,0,3,358,0,4453,0,0,5,3,1,5,0,2,0,0,3
0,0,0,0,9,3789,0,2443,2499,0,7,1,1,1,1,2,0,1,100
2,65,0,0,31,4268,0,367,0,0,5,1,1,0,7,2,1,0,102
4,3136,3,396,160,7438,259,1204,889,0,0,1,1,6,1,2,0,0,103
10,810,0,0,15,4118,0,1566,0,0,7,1,1,3,1,0,0,0,102
1,735,0,0,44,5965,0,0,0,0,7,0,0,3,4,0,0,0,102
10,2119,1,481,36,3905,1373,3426,0,0,7,0,0,0,1,2,0,0,103
2,96,0,0,30,2886,0,137,0,0,5,0,0,2,1,2,1,0,102
4,1623,0,0,20,3482,0,594,0,0,6,3,0,0,3,0,0,0,102
9,2457,6,1060,33,8512,1391,2759,1380,0,1,0,0,0,1,2,0,0,103
2,947,0,0,22,3785,1508,4036,0,0,6,1,1,3,0,2,0,0,3
0,0,0,0,72,7813,850,2203,277,0,7,2,1,0,1,2,0,1,100
0,0,0,0,3,222,0,4453,0,0,7,1,4,1,2,2,0,0,101
3,1674,0,0,10,2295,0,1690,0,0,5,0,0,6,9,2,0,0,102
0,0,0,0,6,136,0,2156,0,0,2,1,1,0,2,2,0,0,0
3,1794,0,0,14,4832,0,3101,2340,0,1,3,4,4,9,2,0,1,100
4,855,3,1007,22,5208,0,463,0,0,5,1,1,1,1,0,1,0,103
2,13,0,0,38,4777,0,1367,613,0,8,2,1,0,0,2,0,1,100
3,653,0,0,16,3102,1440,3607,0,0,9,2,1,2,4,2,0,0,3
4,763,0,0,7,509,0,899,0,0,9,1,3,5,1,2,0,1,100
0,0,0,0,1,0,1871,4776,0,0,6,1,3,0,5,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,7,2,1,3,2,2,0,0,3
0,0,0,0,22,2919,542,2926,0,0,5,1,1,3,2,2,0,0,3
0,0,2,180,15,1475,0,1095,1076,0,5,1,1,0,2,2,1,1,100
0,0,0,0,1,0,1871,4776,0,0,7,2,1,0,12,2,0,0,101
4,854,0,0,10,860,1279,1690,0,0,3,2,1,5,3,2,0,1,100
3,1104,2,267,94,8265,0,113,0,0,7,1,1,6,1,0,1,0,102
8,699,1,611,45,4873,751,2886,723,0,6,1,1,0,5,2,0,0,103
0,0,0,0,7,4709,1545,4508,0,2,6,1,4,0,0,2,0,0,101
4,726,0,0,4,175,1667,4371,0,0,7,2,1,1,2,2,0,0,3
0,0,0,0,20,2851,1391,4424,0,0,7,1,1,0,1,2,0,0,3
0,0,2,236,95,8961,682,3503,0,0,7,1,1,0,1,2,1,0,102
0,0,0,0,1,0,1871,4776,0,0,6,1,1,1,12,2,0,0,101
7,1443,0,0,43,6994,497,2882,388,0,6,0,0,2,2,2,1,0,102
4,577,0,0,11,3382,0,1200,0,0,8,1,1,6,3,2,1,0,102
3,1274,0,0,9,2986,0,3101,1890,0,0,3,0,0,0,2,0,0,102
0,0,0,0,6,1640,0,3705,0,0,6,2,1,8,1,2,0,0,101
8,729,1,83,51,5576,1450,3651,0,0,5,1,1,1,1,2,0,0,102
6,2797,0,0,83,4421,1153,2821,0,3,6,2,1,0,0,2,0,0,102
2,594,0,0,6,488,0,559,0,0,8,0,0,5,2,2,0,0,102
3,2549,0,0,48,7699,107,1712,0,0,6,0,7,2,10,2,0,0,102
0,0,1,194,98,7898,17,977,0,0,7,1,1,0,1,2,0,1,100
0,0,0,0,24,4386,0,207,1312,0,7,0,0,3,2,2,0,1,100
0,0,2,1237,109,8564,833,1376,0,0,7,1,1,3,7,2,1,0,103
4,326,1,0,12,7841,1015,3674,0,0,7,0,0,0,1,2,0,0,102
8,1079,0,0,109,6260,515,2113,0,0,3,1,1,0,2,2,0,0,102
0,0,4,362,141,8087,668,2168,0,0,7,1,1,6,1,2,0,0,103
2,553,0,0,84,8654,1252,3832,0,0,4,1,1,0,0,2,0,0,0
12,2281,0,0,90,5854,218,1346,130,0,6,1,3,0,3,2,0,0,102
7,1949,4,1117,31,5807,86,1202,1068,0,5,1,1,6,1,2,0,1,103
0,0,0,0,2,0,1871,4776,0,0,6,1,1,0,2,2,0,0,3
0,0,0,0,21,5133,0,2297,0,0,6,1,1,0,3,2,0,0,0
0,0,0,0,25,5059,1614,4390,2658,0,7,2,1,0,12,2,0,0,101
3,2902,0,0,3,259,0,4164,0,0,1,1,3,3,1,0,0,0,102
4,721,0,0,14,2729,1563,4553,0,0,0,0,0,0,2,2,0,0,101
0,0,0,0,8,2326,0,3101,2353,0,6,1,1,1,3,2,1,1,100
0,0,3,1037,84,8793,552,2283,949,0,6,1,3,0,0,2,0,0,103
0,0,0,0,13,5110,0,492,0,0,5,1,1,2,9,2,0,0,102
3,961,4,923,132,8409,1057,3313,0,0,7,1,1,0,1,2,0,1,103
6,1179,1,80,157,9017,178,855,675,4,6,1,4,1,3,2,0,0,103
0,0,0,0,17,4642,0,59,2639,0,5,1,1,8,1,0,0,1,100
10,2566,0,0,204,9396,845,3255,0,0,7,1,1,0,1,2,0,0,103
7,2848,1,374,107,9285,972,3351,502,0,7,1,1,8,0,2,0,1,103
0,0,0,0,21,3444,0,430,0,0,6,1,1,3,3,2,1,0,102
0,0,0,0,3,58,1696,4702,0,4,6,1,1,5,0,2,0,0,101
0,0,0,0,19,1807,0,825,0,0,7,1,1,1,1,0,0,0,102
1,32,0,0,237,9273,267,1471,0,0,7,1,1,2,1,2,0,0,102
0,0,0,0,27,1981,1727,4517,0,4,6,2,1,0,0,2,0,0,101
0,0,0,0,18,4067,715,4025,0,0,7,0,7,0,10,2,1,0,101
1,1993,0,0,83,6829,1529,4478,0,0,8,1,1,2,12,2,0,0,101
0,0,0,0,2,829,0,4673,0,0,6,0,0,0,2,2,0,0,101
0,0,0,0,25,2704,459,2657,0,0,1,1,9,0,0,2,0,0,101
9,1351,2,237,59,7434,865,3316,0,0,1,1,1,5,2,2,0,0,103
4,505,0,0,68,8323,324,603,0,0,4,3,0,3,0,2,0,0,102
0,0,0,0,111,6819,1153,2817,0,0,1,1,1,0,1,2,0,0,102
10,1464,0,0,69,7960,0,11,0,0,1,1,1,2,1,0,0,0,102
2,154,0,0,3,208,0,3837,0,0,9,1,1,2,4,0,0,0,102
0,0,0,0,15,3428,0,430,0,0,5,1,4,0,1,2,0,0,102
0,0,0,0,8,5016,1492,4055,0,0,1,2,1,2,9,2,0,0,101
0,0,1,0,21,2867,1361,2015,2026,0,7,0,0,0,9,2,0,1,100
2,452,0,0,29,3530,0,1690,0,0,5,1,5,2,0,2,0,0,102
0,0,0,0,1,0,1871,4776,0,0,7,0,7,0,10,2,0,0,101
0,0,0,0,26,3473,1458,3685,0,0,4,2,1,4,12,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,7,1,3,3,0,2,0,0,101
1,1023,0,0,23,6777,1582,4168,2357,0,1,1,1,1,9,2,0,1,100
4,2002,0,0,43,7603,0,1464,2288,0,6,1,1,2,3,2,1,1,100
7,1752,2,667,29,6793,648,1251,0,0,7,1,1,7,1,2,0,0,103
9,1898,0,0,32,3693,637,1608,0,0,9,1,3,0,0,2,0,0,102
1,5,0,0,8,1466,1391,3837,1302,0,9,1,3,0,0,2,0,1,100
5,2261,0,0,12,2757,1057,3938,0,0,6,0,0,7,2,2,1,0,102
6,1015,6,812,16,1571,1119,3223,0,0,7,2,1,6,0,2,1,0,103
1,212,0,0,7,885,0,2758,0,0,5,1,1,2,2,0,0,0,102
8,1471,8,943,45,7433,747,478,522,0,5,1,1,3,1,2,0,1,103
2,316,4,1174,77,8808,254,2461,915,0,6,1,3,2,1,2,0,0,103
0,0,0,0,2,0,1871,4776,0,0,5,2,1,0,9,2,0,0,101
0,0,0,0,4,8017,0,4453,0,0,5,1,1,8,0,2,1,0,102
3,752,0,0,240,9114,244,982,0,0,1,1,1,1,0,2,0,0,102
0,0,0,0,8,555,0,1095,0,0,6,1,4,0,1,2,0,0,102
4,1104,1,192,16,3096,0,825,0,0,5,2,1,2,5,2,1,0,102
0,0,0,0,4,6816,1855,4745,0,0,0,0,0,0,2,2,0,0,101
0,0,0,0,31,2705,1371,3267,0,0,7,1,1,1,2,2,0,0,3
1,501,0,0,34,2577,0,352,2069,0,9,0,0,1,1,2,0,1,100
0,0,0,0,3,2051,0,4453,0,0,5,1,1,1,0,2,1,0,101
5,1382,1,305,57,8142,85,189,2414,0,6,0,0,5,3,2,0,0,100
8,1136,5,806,128,8467,608,331,509,0,6,0,0,5,12,2,0,0,103
5,1150,2,48,235,9421,632,2477,0,0,7,2,1,0,0,2,0,1,103
0,0,0,0,5,549,1810,4673,0,0,6,2,1,2,2,2,1,0,101
1,329,0,0,7,974,0,1690,0,0,1,1,3,0,1,2,0,0,102
0,0,0,0,10,1111,0,3837,0,0,1,1,5,6,19,2,0,0,101
4,871,3,437,32,2906,1791,4559,0,0,6,2,1,5,5,2,0,0,101
7,2897,0,0,59,7351,1085,830,1875,0,4,1,5,0,19,2,0,1,100
5,1224,0,0,13,2653,0,86,0,0,5,0,7,3,10,0,0,0,102
6,1669,3,403,47,6924,143,521,537,0,5,2,1,5,9,2,0,1,103
8,2774,0,0,8,2138,0,1690,1183,0,1,1,1,2,2,2,0,1,100
5,197,0,0,45,3780,671,3011,0,0,3,2,1,5,4,2,0,0,0
1,920,0,0,11,3132,0,2443,0,0,6,2,2,0,3,2,0,0,102
0,0,0,0,10,839,0,2156,0,0,9,0,0,5,1,2,0,0,102
5,760,0,0,14,3084,0,2598,0,0,1,1,6,6,7,0,1,0,102
0,0,0,0,1,0,1871,4776,0,0,7,2,1,6,19,2,0,0,101
2,1015,2,65,53,7613,0,763,0,0,6,1,1,2,3,2,0,0,102
1,151,0,0,54,4454,785,1195,0,1,6,0,0,0,2,2,0,0,102
2,193,0,0,7,1261,0,463,2611,0,7,1,1,2,1,0,1,1,100
4,782,0,0,2,190,0,3473,1366,0,8,1,1,5,1,2,0,1,100
2,190,0,0,7,594,0,2156,0,5,6,0,0,0,4,0,1,0,102
4,349,0,0,98,7769,466,428,1985,0,7,1,3,0,2,0,0,1,100
2,392,1,190,57,4682,0,528,268,0,5,1,3,2,0,2,1,1,100
12,2412,7,580,71,6926,547,1690,2175,0,8,1,9,0,3,2,0,0,103
3,282,1,23,35,7588,1359,2976,1722,0,1,2,1,2,0,2,0,0,102
1,5,0,0,24,5072,1492,3438,1671,2,6,2,1,5,12,2,0,1,100
9,3037,2,132,31,5668,635,3121,993,0,7,1,1,2,0,2,1,0,103
0,0,0,0,29,6999,1683,4506,0,3,6,2,1,1,12,2,0,0,101
0,0,0,0,15,2333,507,3717,0,0,7,1,1,0,1,2,0,0,3
4,2193,2,13,33,4668,1431,3918,0,0,9,2,1,0,12,2,1,0,101
0,0,0,0,17,6223,0,3592,0,3,6,3,0,2,2,2,0,0,101
0,0,0,0,3,348,1783,4740,0,0,1,2,1,0,19,2,0,0,101
1,65,0,0,1,0,1835,4754,0,0,7,0,0,0,9,2,0,0,101
0,0,0,0,10,4701,1492,4164,0,0,6,0,1,1,3,2,1,0,101
0,0,0,0,69,5936,642,3161,0,3,6,1,9,8,3,2,0,0,101
0,0,0,0,17,4985,0,734,0,0,7,1,1,0,1,0,0,0,102
0,0,0,0,15,1699,0,1844,0,0,1,1,1,8,9,2,0,0,102
1,203,0,0,7,353,0,2758,0,0,0,0,0,3,1,0,1,0,102
8,1642,4,272,24,5767,1219,3488,533,0,6,1,1,0,6,2,0,0,103
1,9,0,0,17,2813,0,2699,0,0,6,1,1,6,3,2,1,0,102
9,1341,0,0,3,621,0,2758,0,0,1,7,12,8,19,1,0,0,102
0,0,0,0,12,587,1816,4673,0,0,1,2,1,7,0,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,5,1,1,6,0,2,1,0,101
2,640,0,0,53,5121,197,1636,2534,0,6,1,1,7,3,2,0,0,100
6,2576,0,0,87,7181,937,2908,0,0,9,1,1,5,2,2,0,0,102
2,627,0,0,15,2689,0,367,2682,0,4,0,0,0,4,0,1,0,100
9,3220,0,0,137,8807,0,264,921,0,5,1,1,5,1,2,0,0,103
1,1164,0,0,37,5819,1279,3474,0,0,1,1,1,0,0,2,0,0,101
8,2915,2,898,36,6597,1056,1657,741,0,6,1,1,0,1,2,0,0,103
1,105,0,0,21,4051,952,1926,0,0,7,1,3,0,0,2,0,0,102
0,0,0,0,42,3345,909,3435,0,0,6,1,1,3,12,2,0,0,101
6,658,1,359,62,7500,648,1130,1383,1,6,2,1,3,3,2,0,1,100
1,125,0,0,20,5112,921,1618,0,0,6,1,1,2,3,2,1,0,102
1,13,0,0,2,395,0,4453,0,0,6,1,3,0,1,2,0,0,101
3,398,0,0,59,8629,0,1235,0,0,7,1,9,2,0,2,1,0,102
3,1286,1,367,25,2532,0,1170,1300,0,6,0,0,6,3,2,0,0,102
9,1815,0,0,28,4113,648,1729,0,5,6,1,1,4,3,2,1,0,102
1,25,3,282,166,9461,250,1157,1886,0,7,1,1,0,1,2,0,1,100
1,0,1,41,65,8474,1291,3857,0,0,1,2,1,1,12,2,1,0,101
0,0,0,0,6,889,0,3473,0,0,2,2,1,3,1,2,0,0,3
0,0,0,0,11,5122,0,3473,0,0,6,1,1,0,0,2,0,0,0
1,393,3,264,6,1906,0,1095,0,0,6,2,1,5,1,0,1,0,102
0,0,1,5,39,5714,952,3864,0,0,7,1,1,0,1,2,0,0,101
1,145,0,0,27,5391,424,1946,2200,0,0,1,1,5,4,2,0,1,100
0,0,0,0,89,8630,237,1397,0,0,7,3,1,0,0,2,1,1,100
5,1058,1,112,33,2930,312,647,0,3,6,7,4,0,1,2,0,0,102
3,537,0,0,15,2947,0,899,0,0,5,1,1,4,5,2,0,0,0
18,3104,6,1141,168,9082,712,1230,941,0,0,1,1,2,0,2,1,0,103
0,0,0,0,9,1124,0,2726,0,0,7,2,2,0,10,0,1,0,102
1,0,0,0,1,0,1871,4776,0,2,6,0,0,0,1,2,0,0,101
0,0,2,214,9,3252,0,2156,0,0,5,1,5,0,1,2,0,0,102
1,393,3,1200,130,8586,780,3157,0,0,1,1,1,0,0,2,0,0,103
2,122,0,0,7,583,0,4164,0,0,8,1,1,0,0,2,0,0,3
12,1456,0,0,13,918,0,825,0,0,0,1,1,2,4,0,1,0,102
5,1160,10,1064,253,9532,853,3210,0,0,1,1,1,0,1,2,0,0,103
1,0,0,0,31,6037,1576,4164,0,4,6,1,1,5,2,2,0,0,101
9,3002,0,0,54,7693,56,911,244,0,1,1,4,0,0,2,0,0,102
1,248,0,0,15,4091,0,899,0,0,1,1,9,0,7,0,0,0,102
0,0,0,0,34,3213,0,340,561,0,9,1,1,6,1,2,0,1,100
0,0,0,0,40,4888,1146,3704,0,0,5,2,1,1,0,2,0,0,3
8,1545,7,814,279,9484,182,1556,0,0,7,1,1,0,1,2,0,0,103
0,0,0,0,1,0,1871,4776,0,0,5,0,0,2,8,2,1,0,101
2,180,0,0,62,5124,912,1536,0,0,7,1,4,6,0,2,0,0,102
1,0,0,0,1,0,1871,4776,0,0,7,2,1,2,7,2,0,1,101
2,167,0,0,162,9418,565,1078,106,0,1,1,1,4,1,2,0,0,102
0,0,0,0,36,9148,0,321,0,0,7,1,3,5,1,2,0,0,102
0,0,0,0,2,160,0,4164,0,0,5,1,3,0,2,2,0,0,101
0,0,0,0,36,4356,0,340,2600,0,1,2,1,3,7,0,1,1,100
0,0,0,0,12,3734,1458,3896,0,0,1,0,0,4,0,2,1,0,101
4,788,0,0,59,7499,954,2456,0,0,3,1,5,1,6,2,0,0,102
2,172,6,1121,14,2937,57,3976,0,0,7,2,1,2,9,2,1,0,103
0,0,1,0,7,1361,0,2758,0,0,1,0,0,5,2,2,0,0,102
0,0,0,0,3,1555,0,4453,0,0,6,2,1,2,3,2,1,0,101
1,1174,0,0,9,2835,0,1095,0,0,6,1,3,0,3,0,1,0,102
0,0,0,0,7,760,0,3101,0,0,6,2,1,2,1,2,0,0,3
0,0,0,0,15,2761,1518,3473,0,0,6,2,1,2,0,2,1,0,101
0,0,1,123,9,1346,0,2156,0,0,5,1,1,0,2,2,1,0,102
1,49,0,0,22,2346,1361,1200,0,0,3,0,1,2,1,2,0,0,0
1,811,2,817,137,8152,228,2286,0,0,7,1,1,0,1,2,0,0,103
8,1180,0,0,288,9510,214,856,618,0,7,1,1,1,1,2,1,0,103
11,3274,0,0,26,5487,1187,3498,1532,0,6,1,3,6,1,2,0,0,102
0,0,0,0,1,0,1871,4776,0,0,1,1,3,2,0,2,0,0,101
3,407,0,0,16,2475,0,1095,0,0,5,1,3,0,0,2,1,0,102
1,3108,0,0,4,5070,1863,4666,0,0,5,2,1,7,9,2,0,0,101
0,0,0,0,39,4616,1595,3064,0,0,3,0,0,5,2,2,0,0,101
2,72,0,0,22,1468,1528,4420,0,0,0,1,1,6,0,2,1,0,101
1,101,0,0,32,4517,0,2658,272,3,6,1,1,0,3,2,0,1,100
0,0,0,0,21,1134,1762,4689,0,0,3,1,1,0,2,2,1,0,101
0,0,0,0,15,764,1518,4246,0,0,5,1,1,5,0,2,0,0,3
9,2158,2,134,18,2313,0,487,2095,0,6,0,0,0,4,0,0,0,100
0,0,0,0,17,6068,0,1200,0,0,1,1,4,6,1,0,0,0,102
4,3163,0,0,77,8762,279,740,0,0,7,1,1,1,7,0,0,1,100
4,218,0,0,47,6511,477,2360,0,0,7,0,4,0,1,2,0,0,102
0,0,0,0,3,2584,1833,4718,0,0,1,2,1,0,0,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,1,1,1,3,12,2,0,0,101
0,0,0,0,13,2760,0,1690,0,0,6,2,1,3,12,2,0,0,102
1,0,0,0,4,90,0,4164,0,0,5,1,1,1,9,2,1,0,101
6,1164,2,204,118,8731,373,793,774,0,6,1,9,2,3,2,1,0,103
0,0,0,0,9,4742,1440,4213,0,0,7,0,0,0,2,2,0,0,101
0,0,0,0,3,1111,0,4453,0,0,5,1,6,3,2,2,1,0,101
0,0,2,16,27,4141,1038,1650,0,0,7,0,0,0,1,2,1,0,102
0,0,0,0,3,370,0,3473,0,0,7,0,1,0,0,2,0,0,3
0,0,0,0,8,2920,0,2758,0,0,5,1,1,6,6,2,0,0,0
0,0,0,0,9,767,0,4008,0,0,9,1,1,8,1,0,1,0,102
6,2630,0,0,69,6805,616,3023,0,0,7,1,4,0,0,2,0,0,102
0,0,0,0,19,2933,1412,2848,0,1,6,0,0,3,2,2,0,0,101
3,833,1,0,28,3023,0,2443,0,0,5,1,5,0,0,2,0,0,102
0,0,0,0,1,0,1871,4776,0,3,2,1,1,2,1,2,0,0,101
0,0,0,0,16,2301,1099,2758,0,0,5,1,4,6,0,2,0,0,101
4,2810,0,0,187,9420,394,2121,0,0,7,1,1,0,1,2,0,0,103
0,0,3,336,60,7498,869,3086,0,0,7,2,1,0,2,2,0,0,103
5,1864,0,0,42,4422,0,58,2647,0,6,1,1,0,3,0,1,1,100
0,0,0,0,24,4266,0,1095,0,0,7,1,1,2,9,2,0,0,102
5,535,0,0,3,73,0,3473,0,0,7,1,1,5,1,0,0,0,102
0,0,0,0,7,677,0,1690,0,0,5,1,1,0,0,2,0,0,0
2,769,2,307,2,164,0,3473,0,0,8,1,1,6,1,0,1,0,102
0,0,2,91,4,238,0,4453,0,0,7,1,4,2,0,2,0,0,101
2,5,5,620,64,8750,1087,2416,1493,0,7,0,1,5,1,2,0,0,103
0,0,0,0,4,1561,1835,4754,0,3,6,1,3,2,0,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,7,2,1,0,2,2,0,0,3
0,0,0,0,1,0,1871,4776,0,0,3,2,1,0,12,2,0,0,101
1,32,0,0,30,3560,929,1433,0,0,1,1,1,1,9,2,0,0,102
2,1302,0,0,28,7168,1240,1559,2643,0,1,0,0,5,1,2,1,0,100
4,1020,0,0,42,7659,0,908,2048,0,6,1,1,3,1,2,0,0,100
1,882,0,0,14,1875,0,230,0,0,5,1,1,2,1,2,0,0,0
3,323,0,0,5,1106,0,1690,0,0,1,0,7,2,10,2,1,0,102
0,0,0,0,8,5206,0,4164,1842,0,1,0,0,3,0,2,0,1,100
3,1174,0,0,31,8448,0,277,0,0,1,2,1,0,9,2,0,1,100
8,2027,2,8,116,8576,1212,2749,0,2,6,2,1,2,3,2,0,0,103
6,1526,0,0,23,5214,0,3016,1534,0,8,1,1,0,1,2,0,0,102
0,0,0,0,15,1727,0,72,2405,0,7,1,3,0,1,0,0,1,100
2,193,0,0,12,1647,0,1335,0,0,0,0,7,3,5,2,0,0,102
0,0,0,0,18,2895,1725,4453,129,0,0,2,1,4,12,2,0,0,101
1,117,1,160,35,5028,0,1200,0,0,7,1,1,0,1,2,0,0,102
0,0,3,1091,66,7518,642,2488,0,0,7,1,1,0,0,2,0,0,103
6,2832,3,1081,65,6943,1200,3558,1184,5,6,1,9,1,0,2,1,0,103
0,0,2,40,38,3174,0,3043,0,0,1,3,1,0,2,2,0,0,102
12,2552,1,0,45,7481,0,433,1615,0,7,1,1,8,1,2,0,0,103
0,0,0,0,8,1979,0,1095,0,0,3,2,4,0,0,2,0,0,102
0,0,0,0,1,0,1871,4776,0,0,6,1,1,0,3,2,0,0,3
0,0,0,0,1,0,0,4776,0,0,5,1,1,4,0,2,0,0,3
0,0,0,0,17,4314,0,1095,2450,0,5,1,1,0,1,0,1,1,100
0,0,0,0,101,8097,498,3168,0,0,8,1,1,0,0,2,0,0,102
0,0,0,0,1,0,1871,4776,0,0,1,2,1,6,1,2,0,0,101
6,2168,1,240,39,4649,604,1816,0,0,1,0,1,7,0,2,0,0,102
1,1373,0,0,6,2107,0,4408,1025,0,7,1,4,2,0,2,0,0,101
6,465,0,0,26,3198,771,1076,0,0,6,1,1,0,3,2,0,0,0
3,1207,0,0,20,5748,0,1690,1808,0,6,1,1,0,3,2,0,0,100
2,1617,0,0,7,546,0,4008,0,0,7,0,4,8,1,0,0,0,102
1,27,0,0,19,4187,1279,4008,0,0,5,1,9,0,0,2,0,0,101
5,238,0,0,70,5005,0,109,0,0,0,1,3,0,4,0,1,1,100
1,66,0,0,22,4639,0,24,2437,0,7,2,1,2,1,0,1,1,100
0,0,0,0,2,324,0,4164,0,0,1,2,1,0,9,2,0,0,101
0,0,0,0,1,0,1871,4776,0,2,6,0,0,0,2,2,0,0,101
1,457,0,0,49,6477,468,1540,1744,0,4,1,1,8,0,2,0,0,102
4,514,0,0,2,20,0,3101,0,0,1,1,9,3,1,0,0,1,100
0,0,0,0,27,5693,1505,4008,0,0,1,1,4,2,0,2,1,0,101
0,0,0,0,1,0,1871,4776,0,0,6,2,1,2,14,2,0,0,101
5,857,1,43,8,289,0,2156,0,0,0,3,0,2,0,0,1,0,102
0,0,0,0,12,310,1860,4762,0,2,6,0,0,2,2,2,0,0,101
5,2950,1,57,29,6582,1440,3153,0,0,6,2,1,0,5,2,0,0,102
10,1495,0,0,13,2386,0,2598,0,0,9,1,1,0,2,2,0,0,0
1,17,4,447,99,8651,751,2211,0,0,7,1,1,0,7,2,0,1,103
0,0,0,0,7,1307,0,755,0,0,6,1,1,0,4,0,0,0,102
17,3218,0,0,78,9032,1038,2877,0,0,1,2,1,0,0,2,1,0,103
0,0,0,0,15,1341,0,2927,0,0,6,1,1,6,2,2,0,0,0
0,0,0,0,4,686,0,4164,0,0,1,7,12,8,19,1,0,0,101
1,1582,0,0,18,3714,0,993,2403,0,7,1,1,0,1,0,1,1,100
1,154,0,0,18,5237,0,2156,1684,0,7,1,1,1,12,2,0,1,100
3,677,0,0,39,5984,815,2836,1268,0,7,2,1,0,1,2,0,1,100
2,2111,4,460,19,5167,1554,3705,0,0,4,0,0,0,1,2,1,0,103
0,0,0,0,27,2491,1778,4567,0,3,6,2,1,0,2,2,0,0,101
0,0,0,0,59,8406,0,2311,0,0,5,1,1,5,12,2,1,0,102
0,0,0,0,4,162,0,4164,0,0,4,1,9,0,2,2,0,0,101
0,0,0,0,30,2233,1142,3656,0,0,3,0,0,0,2,2,0,0,101
4,506,0,0,74,6769,0,106,2491,0,1,1,3,5,1,2,0,1,100
8,2322,0,0,79,7630,755,2281,1398,0,7,0,0,0,2,2,0,0,102
6,2003,2,379,148,9401,868,2314,601,0,7,1,1,0,0,2,0,1,103
11,852,0,0,300,9468,196,768,114,5,6,1,1,0,19,2,1,0,103
6,1061,1,120,5,2143,0,899,0,0,5,1,1,2,7,0,0,0,102
7,2812,0,0,50,8138,1247,3041,0,0,0,1,1,1,0,2,0,0,102
0,0,0,0,17,3776,0,1828,0,0,4,1,3,2,2,2,0,0,102
4,399,4,398,75,9248,976,2106,0,0,7,2,1,0,1,2,0,1,103
1,133,2,207,37,2459,570,103,0,0,8,1,9,0,1,2,0,0,102
4,2590,0,0,7,745,0,3705,0,0,0,2,1,0,4,0,0,0,102
6,1425,0,0,22,3366,1307,2369,1105,0,9,0,1,5,1,2,1,1,100
2,222,2,1036,15,6311,424,4418,1090,0,3,1,1,4,2,2,1,0,103
0,0,0,0,63,8549,694,3252,0,0,7,1,0,2,0,2,1,0,102
11,2943,0,0,52,7106,0,1738,2152,0,7,0,0,0,1,2,0,0,100
4,2419,0,0,22,3628,438,818,0,0,7,2,1,5,1,2,1,0,102
8,1877,1,189,282,9327,53,217,123,0,7,3,1,8,9,2,0,0,103
4,970,0,0,21,4270,0,219,0,0,7,2,1,0,1,0,0,0,102
0,0,0,0,42,6165,952,877,0,0,7,0,1,1,1,2,0,0,0
0,0,0,0,7,602,0,3101,0,0,6,1,9,5,0,2,1,0,101
3,572,0,0,14,7823,1057,3090,0,0,4,1,1,1,0,2,0,0,0
0,0,0,0,7,2341,1189,4535,0,0,6,1,3,6,0,2,1,0,101
0,0,0,0,19,5376,648,3878,0,0,1,0,0,0,7,2,0,0,101
0,0,0,0,2,132,0,4673,0,0,6,1,3,8,2,2,0,0,101
0,0,0,0,2,269,0,4673,0,0,7,1,3,0,0,2,0,0,101
0,0,0,0,7,512,0,4317,0,0,7,1,1,1,1,2,0,1,101
0,0,0,0,51,8246,448,993,0,0,7,1,1,0,2,2,0,0,0
0,0,0,0,9,3498,0,2443,0,0,1,1,1,5,12,2,0,0,101
2,1012,0,0,83,8848,35,550,1537,0,9,1,1,3,2,2,0,1,100
0,0,0,0,24,3827,1153,3521,0,4,6,1,3,0,2,2,0,0,101
0,0,8,1134,51,8825,385,1497,0,2,6,1,1,7,2,2,0,0,103
0,0,0,0,13,1467,0,3300,0,0,5,1,4,2,2,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,1,0,0,1,2,2,0,0,101
2,1038,0,0,20,2463,0,145,0,0,6,1,4,0,1,2,1,0,102
0,0,0,0,1,0,1871,4776,0,0,6,0,0,2,14,2,0,0,101
0,0,2,105,90,9063,1384,4021,0,0,7,1,1,6,0,2,0,1,100
0,0,0,0,9,1908,0,4293,0,0,4,1,1,3,12,2,0,0,101
5,1856,0,0,28,5419,0,2469,0,0,1,2,1,5,2,2,0,0,102
0,0,0,0,12,590,1783,4697,0,0,7,1,1,0,0,2,0,0,3
3,1143,2,232,29,6415,826,1998,0,0,7,2,1,3,1,2,1,0,102
0,0,0,0,10,385,0,3237,0,0,7,1,1,8,10,2,0,0,101
0,0,0,0,53,7080,0,187,0,0,7,1,3,2,1,2,0,0,102
6,1186,0,0,21,4805,0,1626,1439,0,6,0,1,4,1,2,0,0,102
0,0,0,0,7,1432,0,1690,0,0,6,2,1,0,5,0,1,0,102
2,629,0,0,52,7596,0,1023,0,0,7,1,1,0,1,2,0,0,0
