AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,cluster,OUTCOME
1,1,0,1,2,0,6562.2763671875,0,0,0,1,0,16,0,3,0,1,1,0
2,1,0,1,0,3,1346.5504150390625,1,1,1,1,0,8,0,1,0,3,1,0
1,1,0,1,1,1,5043.302734375,1,1,0,1,0,8,0,0,0,0,1,0
2,0,0,0,0,0,7560.232421875,0,0,0,0,0,21,0,0,0,0,101,0
3,1,0,2,0,2,3218.541748046875,0,0,1,1,2,6,0,2,0,0,100,0
3,1,0,2,0,2,7342.767578125,1,1,1,1,0,8,0,2,2,5,100,0
1,0,0,0,0,0,7923.66162109375,1,0,0,0,0,10,1,0,0,0,103,0
2,0,0,2,2,0,8687.2880859375,0,1,1,1,0,10,0,2,0,3,1,0
2,0,0,1,0,0,1280.521728515625,0,1,1,1,0,8,0,1,0,3,1,0
0,0,0,0,0,1,5254.2763671875,1,1,1,1,2,8,0,0,0,0,2,1
3,1,0,3,0,2,6964.09326171875,1,1,1,1,0,8,0,2,0,2,3,0
1,0,0,0,0,1,9060.3583984375,0,1,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,9195.5068359375,1,0,0,0,0,12,0,0,0,1,2,0
1,0,0,1,1,2,8003.001953125,0,0,1,0,0,9,0,2,1,0,101,0
1,0,0,1,2,0,5305.0625,1,0,1,0,0,21,0,1,0,1,101,0
3,0,0,0,0,2,7700.7197265625,1,0,0,1,2,7,0,2,0,0,100,0
2,1,0,1,0,1,9366.5673828125,0,0,0,1,0,11,1,2,0,1,103,0
1,0,1,1,0,1,9205.2431640625,0,0,0,0,0,11,0,0,0,1,102,0
1,1,0,1,0,3,9066.626953125,0,1,0,1,2,8,0,0,0,0,2,1
0,0,0,0,0,1,886.6753540039062,0,0,0,0,0,21,0,0,0,2,101,0
3,1,0,1,0,2,8796.7080078125,1,0,1,1,0,16,0,3,2,2,100,0
2,1,0,1,0,1,5583.22412109375,1,0,1,1,0,8,0,2,0,2,100,0
1,0,0,1,2,2,8517.0009765625,1,1,1,0,0,13,0,0,1,0,101,0
3,0,0,1,2,2,9013.466796875,1,1,1,1,2,4,0,1,0,2,1,0
1,1,0,2,0,1,3253.5693359375,0,1,0,1,2,7,0,2,0,1,101,0
2,0,0,0,2,2,4535.30908203125,1,1,0,1,2,9,0,0,0,0,101,1
0,0,0,0,0,1,572.07177734375,0,1,0,0,0,15,1,0,0,0,103,1
2,0,0,1,0,2,9110.55859375,0,1,1,0,2,8,1,1,0,1,103,0
3,0,0,3,2,2,5922.1103515625,1,1,1,1,0,12,0,2,0,5,3,0
0,0,0,0,1,1,7591.48291015625,0,1,0,0,0,10,1,0,0,1,103,0
2,0,0,2,2,2,7152.98876953125,1,0,1,1,1,8,0,2,2,5,3,0
1,1,0,1,0,1,9178.7119140625,1,1,0,1,0,11,0,0,0,1,1,0
2,0,0,1,1,2,7136.23974609375,0,0,0,1,0,11,1,2,0,3,103,0
2,1,0,1,1,2,8555.525390625,1,0,0,0,0,9,1,2,0,1,103,0
0,0,0,1,0,2,8786.505859375,1,1,1,1,2,8,0,1,0,1,1,0
3,1,0,3,0,2,966.2138061523438,0,1,1,1,0,8,0,1,0,6,100,0
2,1,0,1,0,1,9048.9560546875,1,0,1,1,0,21,0,2,0,6,100,0
0,1,0,0,0,0,892.407470703125,0,1,0,0,0,12,0,1,0,1,2,0
2,1,0,2,0,2,6155.1650390625,1,0,1,1,0,8,0,5,0,4,3,0
1,0,0,1,2,3,5919.63671875,1,1,0,1,0,11,0,2,0,1,1,0
0,0,0,0,0,0,6111.3115234375,1,1,0,1,2,14,0,0,1,0,100,0
2,0,0,2,0,2,8618.8583984375,0,0,1,1,0,5,0,2,0,3,3,0
1,0,0,1,2,1,9134.4970703125,1,0,1,0,0,8,0,2,0,1,1,0
1,0,0,1,0,0,6704.0029296875,1,1,0,0,0,10,0,2,0,5,1,0
3,1,0,3,2,2,7538.99365234375,1,0,1,1,0,8,0,2,0,4,3,0
1,0,0,1,0,0,5361.009765625,1,0,1,1,0,8,0,1,0,1,1,0
2,1,0,1,0,1,6555.30908203125,1,1,1,0,0,12,0,2,0,3,1,0
1,1,0,1,0,1,782.8890380859375,1,1,0,0,0,16,1,1,0,1,103,0
1,1,0,1,0,2,6402.89208984375,0,0,1,1,0,7,0,2,0,2,1,0
2,1,0,0,0,2,8854.3466796875,0,1,1,1,0,10,1,2,0,3,103,0
2,1,0,3,2,2,8728.859375,1,1,1,1,0,5,0,4,5,3,100,0
2,0,0,1,0,0,6852.5322265625,1,0,1,1,0,11,1,3,0,1,103,0
0,0,0,0,0,1,3519.344970703125,1,0,0,0,0,16,1,0,0,0,103,0
2,1,0,1,0,2,8984.3330078125,1,0,1,1,0,6,0,1,1,8,100,0
2,0,0,0,2,2,8564.03515625,1,0,1,1,1,8,0,1,0,3,1,0
0,1,0,0,0,2,7758.34619140625,0,1,0,0,0,11,1,0,0,0,103,1
0,0,0,0,0,3,1410.6368408203125,1,0,0,0,0,11,1,0,0,0,103,1
1,0,0,1,0,1,9192.876953125,0,1,0,0,0,12,0,2,0,1,101,0
1,1,0,0,0,0,6186.4091796875,1,1,1,1,0,8,0,0,0,0,1,1
2,0,0,2,2,0,7058.73876953125,1,0,1,1,2,21,0,2,0,0,101,0
2,0,0,0,0,2,7468.5400390625,0,1,0,1,1,8,0,1,0,0,1,0
1,0,0,1,2,0,8190.9755859375,0,1,1,0,1,5,0,1,0,3,1,0
2,1,0,2,2,2,7549.4404296875,1,0,1,1,0,8,0,2,0,3,3,0
3,0,0,1,0,2,4415.59521484375,1,1,0,1,0,10,0,2,0,1,1,0
0,0,0,0,0,0,3843.184326171875,1,0,0,0,0,6,1,0,0,0,103,0
0,0,0,0,0,1,984.6822509765625,0,1,0,0,0,10,1,0,0,0,103,0
1,0,0,1,0,2,9247.15625,0,1,0,0,0,12,0,1,1,2,101,0
2,1,0,1,0,0,8118.20849609375,1,0,1,1,0,11,0,3,0,2,1,0
0,0,0,0,0,2,9284.1806640625,1,0,0,0,0,17,1,0,0,0,103,0
1,0,0,1,0,2,8435.9423828125,1,0,1,1,2,5,1,2,1,0,103,0
0,0,0,0,1,1,6919.68115234375,1,1,1,1,2,8,0,0,0,0,2,1
1,1,0,1,1,1,94.38459014892578,0,0,1,1,0,8,0,1,0,1,101,0
2,0,0,2,0,2,3843.573974609375,0,1,1,1,0,6,0,4,0,4,100,0
2,1,0,2,2,2,8007.2802734375,1,0,0,1,0,10,0,2,0,3,3,0
1,1,0,1,0,0,9075.90234375,1,1,1,1,2,8,0,1,2,1,1,0
1,0,0,1,2,2,8231.8154296875,1,0,1,0,0,9,0,1,0,1,1,0
2,1,0,2,0,0,7973.14404296875,1,0,1,1,0,8,0,3,0,1,1,0
0,1,0,0,0,2,4103.7802734375,0,1,0,0,0,12,0,0,0,0,2,1
1,0,0,1,0,3,8957.169921875,0,1,0,0,0,11,1,2,0,2,103,1
2,1,0,0,0,1,5745.986328125,1,1,1,1,1,8,0,0,0,0,1,0
2,1,0,0,2,2,5667.95361328125,0,1,1,1,0,8,0,3,2,5,100,1
0,1,0,1,1,1,2128.398681640625,0,1,0,0,0,13,0,0,0,1,2,0
2,0,0,0,0,0,8866.486328125,1,1,1,0,2,7,0,2,0,0,2,1
3,0,0,2,2,2,7228.37744140625,1,0,1,1,0,8,0,2,0,1,1,0
1,0,0,1,0,0,7647.1845703125,0,0,1,0,0,8,0,3,0,1,3,0
1,0,0,1,0,0,6945.94482421875,0,1,1,1,2,8,0,2,0,0,2,1
1,1,0,1,0,3,2033.9989013671875,0,1,1,1,2,8,0,1,0,2,3,0
2,1,0,1,0,1,4585.224609375,0,1,1,1,0,8,0,3,3,2,100,0
3,0,0,1,0,2,9069.1572265625,0,0,1,1,0,21,0,1,0,3,101,0
2,1,0,1,1,1,8893.9912109375,0,1,1,1,1,8,0,2,0,1,3,0
1,0,1,1,0,0,1073.4923095703125,0,1,0,0,0,12,0,1,0,1,102,0
3,1,0,2,2,2,5750.0,1,0,1,1,0,8,0,2,2,7,3,0
1,0,0,0,1,1,9414.4326171875,1,1,0,0,1,9,1,0,0,0,103,0
0,0,0,0,0,1,2177.099609375,0,1,0,0,2,21,0,0,0,0,101,1
1,0,0,0,0,1,1138.48974609375,0,1,0,1,0,8,0,0,0,0,2,1
0,0,0,0,1,0,6183.3642578125,1,0,0,0,0,17,1,0,0,0,103,0
0,0,0,0,0,2,8206.515625,1,1,0,0,1,12,0,0,0,0,2,0
1,1,0,1,0,0,8995.7177734375,0,1,0,0,2,13,0,2,0,1,2,1
2,1,0,0,0,0,6065.4248046875,1,1,1,0,2,8,0,0,0,0,2,1
2,1,0,1,2,2,7827.572265625,1,1,0,1,2,12,0,2,2,0,101,1
3,0,0,3,1,2,8232.5703125,0,0,1,1,1,5,0,4,0,1,3,0
1,0,0,0,0,3,7824.6923828125,1,1,0,1,2,11,0,0,0,0,2,1
2,0,0,0,0,2,9394.06640625,0,0,0,0,0,10,1,0,0,0,103,0
3,1,0,3,0,2,9034.37109375,0,0,1,1,0,8,0,0,0,0,1,1
1,0,0,0,0,0,7091.93505859375,0,0,0,0,0,16,0,0,0,0,2,0
1,1,0,1,0,0,6984.0009765625,1,1,1,1,0,11,0,1,0,4,1,0
3,1,0,1,0,2,5833.33544921875,1,1,1,1,0,8,0,2,0,2,3,0
0,0,0,0,0,0,9315.6572265625,1,0,0,0,1,11,0,0,0,1,1,0
1,0,0,0,0,1,9287.99609375,1,1,0,1,0,6,0,0,0,0,101,1
0,1,0,0,0,1,919.6952514648438,1,1,0,0,0,10,0,0,0,1,1,0
1,0,0,1,1,1,8883.828125,1,1,1,1,0,9,0,2,0,1,101,0
1,0,0,1,0,1,3386.212646484375,0,1,0,1,1,12,0,2,0,1,100,0
1,1,0,0,0,0,3294.131103515625,0,1,0,1,2,12,0,0,0,0,2,1
0,0,0,2,0,2,1468.8787841796875,1,0,1,1,0,10,1,2,0,0,103,0
2,0,0,2,0,1,3785.953125,0,1,0,0,1,8,0,2,0,1,1,0
2,0,0,1,0,0,8140.17431640625,0,0,1,1,0,10,0,1,0,4,1,0
0,0,0,0,0,2,7886.30712890625,0,1,0,1,1,21,0,0,0,0,101,1
1,1,0,1,1,1,2362.634765625,0,1,0,1,1,8,0,2,0,1,1,0
2,1,0,2,0,0,8114.15087890625,1,1,1,1,0,8,0,1,0,1,3,0
0,0,0,0,0,1,9082.779296875,1,1,0,0,0,11,1,0,0,0,103,1
0,1,0,0,0,1,4970.951171875,1,1,0,1,0,8,0,0,0,0,2,1
1,0,0,1,0,1,9073.6416015625,0,1,1,0,2,21,0,0,0,1,101,0
2,0,0,1,0,2,7913.06689453125,1,0,0,1,2,21,0,2,2,0,101,0
0,0,0,0,0,1,2020.8583984375,1,1,0,0,0,21,0,0,0,0,101,0
0,1,0,0,0,1,8839.12890625,0,1,0,0,0,13,1,0,0,0,2,1
1,0,0,1,0,2,9074.982421875,1,0,1,1,2,21,0,0,0,0,101,0
1,1,0,1,0,1,788.1212158203125,1,1,0,0,2,13,0,0,0,1,2,1
3,1,0,3,2,2,8613.5224609375,1,0,1,1,2,4,0,4,0,6,100,0
1,0,0,0,0,1,8986.3759765625,0,1,1,1,2,21,0,2,0,0,101,0
1,1,0,1,0,1,6879.29541015625,0,0,1,1,2,8,1,5,0,1,2,1
1,0,0,0,0,1,1573.7535400390625,0,1,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,746.4370727539062,1,1,0,1,2,9,0,0,0,0,2,1
1,1,0,0,0,1,337.6282653808594,0,1,0,1,2,8,0,0,0,0,2,1
1,1,0,1,0,1,3378.40380859375,1,0,0,0,0,11,1,0,0,1,103,0
3,0,0,1,0,0,5946.6953125,1,1,1,0,0,21,0,1,0,4,101,0
1,0,0,1,0,0,842.481689453125,1,0,0,0,0,11,1,0,0,0,103,0
1,0,0,0,1,1,647.4028930664062,1,1,0,0,2,13,0,0,0,0,2,0
3,1,0,3,2,2,7469.55078125,1,0,1,1,2,7,0,12,1,4,100,0
0,1,0,1,1,2,9238.6865234375,1,0,0,0,0,16,1,5,0,0,103,0
0,0,0,0,0,1,4987.255859375,0,1,0,1,1,5,0,0,0,0,2,1
2,0,0,2,2,2,6641.56201171875,1,0,1,1,0,9,0,2,0,1,3,0
2,0,0,1,1,2,7601.5400390625,1,1,0,0,1,11,1,2,0,0,103,0
3,1,0,1,1,2,7187.58837890625,1,0,1,1,0,8,0,3,0,2,3,0
1,1,0,1,0,3,936.9515991210938,1,1,0,1,2,13,1,1,0,1,103,1
3,0,0,3,2,2,6962.5634765625,1,0,1,1,0,8,0,2,0,3,3,0
2,1,0,2,0,0,4594.12890625,1,1,0,1,0,6,0,5,0,3,100,0
0,0,0,0,0,1,-69.54791259765625,0,0,0,0,0,21,0,0,0,0,101,0
2,1,0,1,0,0,4930.86083984375,0,0,1,0,0,12,0,1,2,2,100,0
1,0,0,1,2,2,8457.4560546875,1,1,1,1,1,6,0,0,0,0,1,1
0,1,0,1,0,2,7339.70654296875,1,0,0,0,0,15,1,2,0,1,103,1
2,1,0,2,0,2,4768.1611328125,0,0,1,1,0,8,0,2,0,2,100,0
1,0,0,1,0,3,9122.9921875,0,1,0,0,0,12,0,1,0,1,2,0
1,1,0,1,0,1,737.7271728515625,0,1,1,1,0,8,0,2,0,3,2,0
0,0,0,0,1,2,6226.279296875,0,1,0,1,0,17,0,0,0,0,2,1
2,1,0,2,0,2,5577.1455078125,1,0,1,1,0,10,0,2,2,3,3,0
3,1,0,1,0,2,7460.365234375,1,1,0,1,0,8,0,2,0,2,1,0
2,1,0,1,2,2,9104.88671875,1,1,1,1,0,8,0,2,0,0,1,0
2,0,0,0,0,2,8115.4853515625,1,1,0,1,0,11,0,0,0,0,1,1
1,0,0,0,0,1,9014.0908203125,0,1,0,0,0,11,0,0,0,0,2,1
1,1,0,1,0,2,6985.50244140625,1,0,0,0,0,10,1,1,0,1,103,0
0,1,0,0,0,2,7316.4345703125,1,1,1,1,0,17,1,0,0,0,103,1
0,0,0,0,0,2,9004.0908203125,0,0,1,1,0,21,0,0,0,0,101,0
0,0,0,0,0,1,5216.0400390625,0,1,0,1,0,9,0,0,0,0,2,0
2,1,0,2,2,2,3824.172119140625,1,0,1,1,0,9,0,2,1,5,100,0
1,0,0,0,1,1,4899.244140625,0,0,0,1,1,9,0,0,0,0,1,0
1,0,0,1,2,2,9134.7587890625,1,0,0,0,2,10,1,2,0,1,103,0
3,1,0,3,0,2,5927.4697265625,1,1,1,1,0,6,0,9,0,3,100,0
2,0,0,0,0,2,8538.6787109375,1,1,0,1,0,12,0,0,0,3,2,0
0,0,0,0,0,1,3091.234619140625,1,1,0,1,2,21,0,0,0,0,101,1
2,1,0,1,0,2,8641.947265625,1,0,1,1,0,8,0,0,0,2,1,0
3,1,0,3,0,2,5752.390625,1,1,1,1,0,8,0,2,0,3,3,0
1,0,0,1,0,3,916.9459838867188,0,1,0,0,2,6,1,2,0,2,103,1
2,1,0,2,0,1,2099.576416015625,1,1,1,1,1,8,0,3,1,1,100,0
2,1,0,0,0,2,6537.0625,1,1,1,1,0,8,0,0,0,0,101,0
1,0,0,0,0,2,8498.27734375,1,0,1,1,0,11,0,0,0,1,1,0
1,0,0,0,0,0,7606.7802734375,0,1,0,1,1,12,0,0,0,0,102,0
0,0,0,0,1,2,1122.14111328125,0,0,1,0,0,16,0,0,0,0,2,0
1,1,0,0,0,1,6019.7451171875,1,1,0,0,0,12,0,0,0,0,2,0
2,0,0,1,0,2,7687.3916015625,1,1,0,0,2,7,0,2,0,0,1,0
1,1,0,1,0,0,343.46600341796875,1,1,1,0,0,16,0,0,0,1,101,0
2,1,0,2,2,2,9120.9267578125,1,0,0,1,0,11,0,2,0,5,3,0
0,0,0,0,0,1,532.890625,0,1,0,1,2,14,0,0,0,0,2,1
1,0,0,1,0,2,8037.5126953125,0,0,0,0,1,21,0,3,0,2,101,0
2,0,0,2,0,2,7281.64306640625,1,0,1,1,0,10,0,2,0,4,1,0
2,0,0,0,0,0,9051.669921875,0,0,0,0,2,21,0,0,0,0,101,0
1,0,0,0,0,1,8812.443359375,0,0,0,0,0,21,0,0,0,0,101,0
2,1,0,1,0,0,2533.9072265625,0,0,0,1,0,8,0,2,0,2,100,0
0,1,0,0,0,0,5810.970703125,1,1,0,1,0,11,0,0,0,0,2,1
0,0,0,1,0,0,8624.48828125,1,1,0,1,0,11,0,0,0,0,1,0
3,1,0,2,0,2,7704.5576171875,1,0,0,0,0,11,0,2,0,3,3,0
1,0,0,0,0,0,3431.37255859375,1,0,0,0,0,13,1,0,0,0,103,0
3,0,0,0,1,2,9313.5380859375,1,1,1,1,1,9,0,0,0,0,2,1
2,1,0,0,1,2,628.1680297851562,1,0,0,0,0,16,1,0,0,6,103,0
1,1,0,1,0,0,5607.47216796875,1,1,1,1,0,11,0,0,0,1,1,0
3,1,0,2,2,2,7057.84228515625,1,1,1,1,1,8,0,3,2,3,100,0
0,0,0,0,0,1,1553.4410400390625,0,1,0,0,0,8,1,0,0,0,103,1
1,0,0,1,0,2,8984.302734375,1,1,1,1,2,10,1,2,1,1,100,0
3,0,0,1,2,2,6127.796875,1,1,1,1,0,9,0,2,0,4,3,0
1,1,0,1,0,1,2044.3607177734375,0,1,1,1,2,8,0,5,0,2,3,0
0,1,0,0,2,2,6430.52197265625,1,1,1,1,2,9,0,0,0,0,1,1
1,1,1,0,1,1,5201.556640625,1,1,0,1,2,8,0,0,0,0,102,1
1,0,0,0,0,1,5858.30078125,1,1,0,1,2,8,0,0,0,0,1,1
2,1,0,2,0,2,6379.8095703125,1,0,1,1,0,11,1,1,0,1,103,0
2,1,0,0,0,0,1348.4527587890625,1,1,1,1,0,8,1,0,0,0,103,1
2,1,0,2,0,2,8309.6875,1,0,1,1,0,5,0,2,0,4,3,0
1,0,0,0,0,1,8826.7353515625,0,1,0,1,2,21,0,0,0,0,101,1
2,1,0,2,0,2,8366.0380859375,1,0,1,1,1,8,0,4,0,6,100,0
2,0,0,0,0,0,1480.2474365234375,0,1,1,1,0,8,0,0,0,0,1,0
2,0,0,2,2,2,8427.306640625,1,0,1,1,1,6,0,4,0,0,1,0
0,1,0,0,2,1,4451.68310546875,1,1,0,1,0,12,0,0,0,0,2,1
0,1,0,0,0,1,1109.3465576171875,1,1,0,0,0,12,0,0,0,0,2,1
1,1,0,1,0,2,4541.572265625,0,0,1,1,0,8,0,9,2,1,100,0
0,1,0,0,0,0,7354.34130859375,0,1,0,0,0,16,0,0,0,0,101,1
1,1,0,1,0,3,5741.27490234375,1,1,1,1,2,8,0,1,1,1,101,1
1,1,0,0,0,1,2278.81787109375,1,1,0,0,0,21,0,0,0,0,101,0
2,1,0,2,2,2,7117.43115234375,1,0,1,0,0,9,0,2,0,1,1,0
3,1,0,1,0,2,7115.0,0,0,1,1,2,6,1,3,1,1,103,0
1,1,0,1,2,1,5299.24365234375,1,0,1,1,0,8,0,2,0,1,3,0
3,1,0,3,2,2,8800.1103515625,1,1,1,1,0,12,0,6,2,9,100,0
1,1,0,1,0,1,149.52474975585938,1,1,0,1,0,21,0,0,0,0,101,0
3,0,0,3,0,2,8402.6259765625,1,1,1,1,0,8,0,2,0,4,3,0
0,1,0,0,1,1,9198.3896484375,1,0,0,0,0,18,1,0,0,1,103,0
0,0,1,0,1,2,5976.81298828125,0,0,0,1,2,8,0,0,0,0,102,0
2,0,0,0,2,2,8235.232421875,1,1,1,0,2,21,0,2,0,0,101,0
0,1,0,0,0,2,6941.44677734375,1,1,0,0,0,12,1,0,0,0,2,1
1,0,0,0,0,0,5224.560546875,1,0,0,0,0,16,0,0,0,0,1,0
2,0,0,2,2,2,6467.53515625,1,1,1,1,0,8,0,2,2,0,1,0
2,1,0,1,0,1,4010.39111328125,1,0,0,1,0,22,0,2,0,1,101,0
0,1,0,0,0,1,22.44408416748047,1,1,0,0,0,8,0,0,0,0,2,0
1,1,0,1,0,1,227.43736267089844,0,1,0,0,2,13,0,2,0,1,2,1
2,0,0,1,1,2,9092.955078125,1,1,0,0,2,10,1,2,0,1,103,0
1,0,0,1,0,2,8921.19140625,0,1,1,1,0,21,0,2,0,2,101,0
0,0,0,0,0,3,2904.5419921875,0,0,0,1,2,8,0,0,0,0,1,0
2,1,0,3,0,2,7221.58251953125,1,0,1,1,0,8,0,2,0,5,100,0
2,0,0,1,0,0,6583.521484375,1,1,0,1,2,8,0,1,0,3,3,0
1,1,0,1,0,0,5926.87646484375,1,1,0,0,2,11,0,1,0,2,2,1
1,0,0,0,0,0,6204.6162109375,0,1,1,0,2,8,0,0,1,1,101,0
1,1,0,1,0,1,1501.898681640625,1,0,1,1,0,8,0,1,0,3,1,0
1,0,0,1,0,0,8345.798828125,1,1,0,0,0,12,0,0,0,4,1,0
3,1,0,3,0,1,4634.71728515625,0,1,1,1,0,8,0,5,0,3,3,0
3,0,0,0,2,2,8195.8955078125,1,0,1,1,0,12,0,0,0,0,1,0
0,1,0,0,0,0,700.4517822265625,1,1,0,1,0,16,0,0,0,1,2,0
3,1,0,3,2,2,8677.3193359375,1,0,1,1,2,7,0,8,5,3,100,0
3,0,0,3,2,2,7689.57568359375,1,1,0,1,0,11,0,2,0,5,3,0
1,0,0,1,0,1,3303.28125,0,1,0,1,0,17,0,0,0,0,1,0
2,0,0,0,2,2,7475.4853515625,1,0,0,0,2,10,0,0,0,0,1,0
2,0,0,2,1,2,6198.65087890625,1,0,1,0,0,16,0,1,0,1,100,0
2,1,0,2,1,2,9090.6591796875,0,1,0,0,2,10,1,2,1,0,103,0
2,0,0,1,0,2,8344.80859375,1,1,1,1,0,8,1,2,0,3,103,0
1,0,0,1,0,2,7689.7939453125,1,0,0,0,2,20,0,0,0,0,101,0
1,1,0,1,2,2,6043.52978515625,1,0,1,1,0,21,0,1,0,0,101,0
1,0,0,1,0,1,2908.910888671875,0,0,0,0,0,21,0,1,0,1,101,0
3,0,0,3,2,2,5492.53369140625,1,0,1,1,0,9,0,2,1,3,100,0
1,1,0,1,2,2,9507.8173828125,1,0,0,1,3,11,0,0,0,0,1,0
0,0,0,0,0,1,2757.749267578125,0,1,0,0,0,12,0,0,0,0,2,1
3,0,0,2,0,2,7002.23486328125,1,1,1,1,0,8,0,2,0,4,1,0
2,1,0,2,0,3,9274.970703125,1,1,0,1,0,5,0,2,0,3,1,0
1,0,0,0,0,0,8881.6181640625,1,1,1,0,3,21,0,1,0,0,101,0
3,1,0,3,0,2,5171.07177734375,1,1,1,1,0,8,0,0,0,1,1,0
2,0,0,2,0,1,6409.12109375,1,1,1,1,1,8,0,2,0,1,3,0
1,0,0,0,1,0,5994.39453125,0,0,1,0,0,12,0,1,0,0,1,0
2,1,0,1,0,2,1105.5211181640625,1,1,1,1,0,8,0,1,0,3,1,0
0,0,0,0,0,1,9249.705078125,0,1,0,1,0,8,0,0,0,0,2,0
2,0,0,2,2,2,5835.10400390625,0,0,1,1,1,9,0,2,2,4,100,0
3,1,0,3,0,0,6406.00830078125,1,1,1,1,0,8,0,2,1,1,100,0
3,0,0,2,0,2,4950.07080078125,1,1,1,1,0,12,0,2,2,4,100,0
1,0,0,1,0,0,4257.60400390625,1,1,0,0,0,21,0,0,0,0,101,0
2,1,0,2,0,0,8365.5068359375,1,1,1,1,0,7,0,1,1,4,100,0
3,1,0,3,2,2,5270.7490234375,1,0,1,1,0,8,0,2,0,3,3,0
0,1,0,0,0,1,8962.06640625,1,1,0,1,0,21,0,0,0,0,101,0
2,1,0,2,0,0,8443.7529296875,1,0,1,1,0,8,0,4,0,4,3,0
2,1,0,2,0,2,4427.9189453125,1,1,0,1,0,6,0,2,0,5,100,0
1,0,0,1,2,2,7839.26904296875,0,0,1,1,2,10,0,3,1,1,100,0
1,0,0,0,2,0,8751.1708984375,1,0,0,0,3,16,1,0,0,0,1,0
2,1,0,2,1,2,7919.96435546875,0,0,1,1,1,8,1,3,0,1,103,0
0,0,0,0,0,3,5130.38134765625,1,1,0,1,2,5,0,0,0,0,1,0
2,1,0,2,0,2,4636.89599609375,1,0,0,1,1,6,0,2,0,1,3,0
3,0,0,3,0,2,7587.6728515625,0,1,1,1,1,8,0,2,0,3,3,0
1,0,0,1,0,0,8600.17578125,1,1,0,0,0,21,0,1,0,1,101,0
3,1,0,1,0,2,5426.9189453125,1,1,1,1,0,8,0,5,0,5,100,0
2,0,0,2,1,2,7048.91748046875,1,0,1,0,1,12,0,2,0,2,3,0
1,1,0,1,0,1,1858.0518798828125,1,1,0,1,2,8,0,5,0,3,2,1
0,0,0,0,0,1,2335.489013671875,0,0,0,0,0,12,0,0,2,0,1,0
0,0,0,0,0,0,7750.07470703125,0,1,1,0,0,7,0,0,0,0,2,1
0,0,0,0,0,1,5639.85205078125,1,1,0,0,0,14,0,0,0,0,2,1
0,0,0,0,0,0,4015.52294921875,1,0,0,1,0,10,0,0,0,0,2,1
1,1,0,1,0,1,3595.1689453125,1,1,0,0,0,12,0,0,0,0,2,0
2,1,0,2,0,0,6015.92431640625,0,1,1,0,0,6,0,1,0,4,1,0
0,1,0,1,0,1,2668.91162109375,0,1,0,0,0,13,0,1,0,1,2,0
3,1,0,3,2,2,8504.931640625,1,0,1,1,0,12,0,2,0,3,3,0
1,1,0,1,0,0,6512.2490234375,1,0,0,0,0,12,0,0,0,0,2,1
0,0,0,0,0,1,2918.56103515625,1,1,0,0,0,12,0,0,0,0,2,0
3,0,0,1,1,2,8188.9140625,1,0,0,1,1,9,1,3,0,1,103,0
2,1,0,1,0,1,2021.552490234375,0,1,0,1,0,8,0,2,0,3,3,0
0,0,0,0,0,2,9041.6171875,1,1,1,1,1,9,0,0,0,0,101,0
3,0,0,3,0,2,7744.20751953125,1,1,1,1,0,8,0,2,0,4,3,0
0,0,0,0,0,1,5866.33837890625,1,1,0,0,0,12,0,0,0,0,2,1
1,0,0,1,2,2,9013.490234375,1,1,1,1,2,12,0,2,1,1,101,0
0,0,0,0,0,1,4092.4365234375,0,1,0,1,2,9,0,0,0,0,2,1
2,1,0,1,0,1,5562.56298828125,1,0,0,1,0,13,0,2,0,3,3,0
3,0,0,2,1,2,7842.0703125,1,0,0,1,1,8,0,2,0,0,1,0
1,0,0,1,0,2,9230.0419921875,1,0,1,0,2,6,1,1,0,0,103,0
2,0,0,2,2,2,2858.634521484375,1,1,0,1,0,8,0,2,1,3,100,0
3,0,0,1,1,2,7868.35302734375,1,0,1,1,1,13,1,3,1,1,103,0
0,0,0,0,0,1,7947.92431640625,1,1,0,0,0,15,1,0,0,0,103,1
1,1,0,1,0,3,5426.62890625,1,1,0,0,0,12,0,2,0,0,2,1
1,0,0,1,0,0,7591.9541015625,1,0,1,0,0,11,0,1,0,1,1,0
3,1,0,0,0,2,9075.212890625,0,1,1,0,0,13,0,0,2,1,101,0
2,1,0,2,2,2,8238.208984375,1,0,1,1,0,6,0,2,0,8,100,0
1,1,0,1,2,2,9267.1259765625,1,1,0,0,3,13,0,2,0,1,2,0
0,0,0,0,0,2,3488.339111328125,1,1,0,1,0,16,0,0,0,0,102,0
0,0,0,0,1,0,7646.2958984375,1,1,0,0,1,7,1,0,0,0,103,0
0,0,0,0,0,1,9407.4658203125,0,1,0,0,0,12,0,0,0,1,2,0
2,1,0,2,2,2,8315.205078125,1,1,0,1,0,9,0,2,1,5,100,0
3,1,0,3,2,2,6952.54638671875,1,0,1,1,2,8,0,12,2,3,100,0
3,0,0,2,2,2,9292.4365234375,1,1,1,1,3,4,0,4,0,0,1,0
